#ISSUEDATE,EXPIREDATE,ISSUEWFO,MESSAGEID,MESSAGETYPE,WARNINGTYPE
2015-02-05 12:24:00.0,2015-02-05 13:00:00.0,KMFL,51224,WUUS52,SEVERE THUNDERSTORM
2015-02-05 13:12:00.0,2015-02-05 14:15:00.0,KMFL,51312,WHUS52,SPECIAL MARINE
2015-02-05 14:08:00.0,2015-02-05 15:15:00.0,KMFL,51408,WHUS52,SPECIAL MARINE
2015-02-08 23:58:00.0,2015-02-09 01:30:00.0,KEKA,82358,WHUS56,SPECIAL MARINE
2015-02-09 01:26:00.0,2015-02-09 02:30:00.0,KEKA,90126,WHUS56,SPECIAL MARINE
2015-02-09 02:27:00.0,2015-02-09 04:30:00.0,KEKA,90227,WHUS56,SPECIAL MARINE
2015-02-09 16:09:00.0,2015-02-09 17:15:00.0,KKEY,91609,WHUS52,SPECIAL MARINE
2015-02-09 17:16:00.0,2015-02-09 18:00:00.0,KKEY,91716,WHUS52,SPECIAL MARINE
2015-02-09 17:58:00.0,2015-02-09 19:00:00.0,KKEY,91758,WHUS52,SPECIAL MARINE
2015-02-09 21:33:00.0,2015-02-09 22:30:00.0,KTBW,92133,WHUS52,SPECIAL MARINE
2015-02-09 23:35:00.0,2015-02-10 00:30:00.0,KKEY,92335,WHUS52,SPECIAL MARINE
2015-02-09 23:59:00.0,2015-02-10 00:45:00.0,KKEY,92359,WHUS52,SPECIAL MARINE
2015-02-10 00:09:00.0,2015-02-10 01:15:00.0,KMFL,100009,WHUS52,SPECIAL MARINE
2015-02-10 00:33:00.0,2015-02-10 01:15:00.0,KMFL,100033,WHUS52,SPECIAL MARINE
2015-02-10 00:55:00.0,2015-02-10 01:45:00.0,KMFL,100055,WHUS52,SPECIAL MARINE
2015-02-10 00:57:00.0,2015-02-10 01:30:00.0,KMFL,100057,WHUS52,SPECIAL MARINE
2015-02-10 01:05:00.0,2015-02-10 01:30:00.0,KMFL,100105,WHUS52,SPECIAL MARINE
2015-02-10 01:08:00.0,2015-02-10 02:00:00.0,KMFL,100108,WHUS52,SPECIAL MARINE
2015-02-10 01:34:00.0,2015-02-10 02:00:00.0,KMFL,100134,WHUS52,SPECIAL MARINE
2015-02-10 01:41:00.0,2015-02-10 02:15:00.0,KMFL,100141,WHUS52,SPECIAL MARINE
2015-02-15 01:57:00.0,2015-02-15 03:15:00.0,KAKQ,150157,WHUS51,SPECIAL MARINE
2015-02-15 02:16:00.0,2015-02-15 03:45:00.0,KAKQ,150216,WHUS51,SPECIAL MARINE
2015-02-16 21:32:00.0,2015-02-16 23:00:00.0,KBRO,162132,WHUS54,SPECIAL MARINE
2015-02-16 22:44:00.0,2015-02-17 00:15:00.0,KBRO,162244,WHUS54,SPECIAL MARINE
2015-02-18 06:35:00.0,2015-02-18 07:30:00.0,KKEY,180635,WHUS52,SPECIAL MARINE
2015-02-18 07:06:00.0,2015-02-18 08:00:00.0,KKEY,180706,WHUS52,SPECIAL MARINE
2015-02-18 07:29:00.0,2015-02-18 08:30:00.0,KKEY,180729,WHUS52,SPECIAL MARINE
2015-02-21 15:27:00.0,2015-02-21 18:30:00.0,KMEG,211527,WGUS54,FLASH FLOOD
2015-02-21 15:32:00.0,2015-02-21 18:30:00.0,KMEG,211532,WGUS54,FLASH FLOOD
2015-02-21 15:40:00.0,2015-02-21 18:45:00.0,KMEG,211540,WGUS54,FLASH FLOOD
2015-02-21 23:55:00.0,2015-02-22 03:00:00.0,KJAN,212355,WGUS54,FLASH FLOOD
2015-02-21 23:59:00.0,2015-02-22 03:00:00.0,KJAN,212359,WGUS54,FLASH FLOOD
2015-02-22 08:31:00.0,2015-02-22 10:00:00.0,KBOX,220831,WHUS51,SPECIAL MARINE
2015-02-23 03:27:00.0,2015-02-23 05:15:00.0,KLOX,230327,WGUS56,FLASH FLOOD
2015-02-23 06:22:00.0,2015-02-23 08:15:00.0,KLOX,230622,WGUS56,FLASH FLOOD
2015-02-25 23:19:00.0,2015-02-26 00:15:00.0,KTAE,252319,WHUS52,SPECIAL MARINE
2015-02-25 23:38:00.0,2015-02-26 00:45:00.0,KCHS,252338,WHUS52,SPECIAL MARINE
2015-02-26 00:22:00.0,2015-02-26 00:45:00.0,KTAE,260022,WFUS52,TORNADO
2015-02-26 01:10:00.0,2015-02-26 01:45:00.0,KTAE,260110,WUUS52,SEVERE THUNDERSTORM
2015-02-26 01:30:00.0,2015-02-26 02:00:00.0,KTAE,260130,WUUS52,SEVERE THUNDERSTORM
2015-02-26 01:43:00.0,2015-02-26 02:45:00.0,KTAE,260143,WHUS52,SPECIAL MARINE
2015-02-26 01:50:00.0,2015-02-26 02:30:00.0,KTAE,260150,WUUS52,SEVERE THUNDERSTORM
2015-02-26 01:57:00.0,2015-02-26 02:45:00.0,KTAE,260157,WUUS52,SEVERE THUNDERSTORM
2015-02-26 02:20:00.0,2015-02-26 03:00:00.0,KTAE,260220,WUUS52,SEVERE THUNDERSTORM
2015-02-26 02:38:00.0,2015-02-26 04:45:00.0,KTAE,260238,WHUS52,SPECIAL MARINE
2015-02-26 02:44:00.0,2015-02-26 03:45:00.0,KTAE,260244,WUUS52,SEVERE THUNDERSTORM
2015-02-26 03:24:00.0,2015-02-26 04:00:00.0,KJAX,260324,WUUS52,SEVERE THUNDERSTORM
2015-02-26 03:39:00.0,2015-02-26 04:45:00.0,KTAE,260339,WUUS52,SEVERE THUNDERSTORM
2015-02-26 03:54:00.0,2015-02-26 04:30:00.0,KJAX,260354,WUUS52,SEVERE THUNDERSTORM
2015-02-26 04:15:00.0,2015-02-26 06:15:00.0,KTAE,260415,WHUS52,SPECIAL MARINE
2015-02-26 04:26:00.0,2015-02-26 05:00:00.0,KJAX,260426,WUUS52,SEVERE THUNDERSTORM
2015-02-26 04:42:00.0,2015-02-26 05:45:00.0,KTAE,260442,WUUS52,SEVERE THUNDERSTORM
2015-02-26 04:45:00.0,2015-02-26 05:30:00.0,KJAX,260445,WUUS52,SEVERE THUNDERSTORM
2015-02-26 05:01:00.0,2015-02-26 05:30:00.0,KJAX,260501,WUUS52,SEVERE THUNDERSTORM
2015-02-26 05:33:00.0,2015-02-26 06:15:00.0,KJAX,260533,WUUS52,SEVERE THUNDERSTORM
2015-02-26 05:35:00.0,2015-02-26 06:30:00.0,KTAE,260535,WUUS52,SEVERE THUNDERSTORM
2015-02-26 05:38:00.0,2015-02-26 06:15:00.0,KJAX,260538,WUUS52,SEVERE THUNDERSTORM
2015-02-26 06:00:00.0,2015-02-26 07:00:00.0,KJAX,260600,WHUS52,SPECIAL MARINE
2015-02-26 06:07:00.0,2015-02-26 06:30:00.0,KJAX,260607,WUUS52,SEVERE THUNDERSTORM
2015-02-26 06:08:00.0,2015-02-26 08:00:00.0,KTBW,260608,WHUS52,SPECIAL MARINE
2015-02-26 06:19:00.0,2015-02-26 07:00:00.0,KJAX,260619,WUUS52,SEVERE THUNDERSTORM
2015-02-26 06:27:00.0,2015-02-26 07:00:00.0,KTBW,260627,WUUS52,SEVERE THUNDERSTORM
2015-02-26 06:31:00.0,2015-02-26 07:00:00.0,KJAX,260631,WUUS52,SEVERE THUNDERSTORM
2015-02-26 06:50:00.0,2015-02-26 07:45:00.0,KTBW,260650,WHUS52,SPECIAL MARINE
2015-02-26 06:53:00.0,2015-02-26 08:30:00.0,KJAX,260653,WHUS52,SPECIAL MARINE
2015-02-26 07:00:00.0,2015-02-26 07:30:00.0,KJAX,260700,WUUS52,SEVERE THUNDERSTORM
2015-02-26 07:11:00.0,2015-02-26 08:15:00.0,KJAX,260711,WHUS52,SPECIAL MARINE
2015-02-26 07:42:00.0,2015-02-26 08:45:00.0,KTBW,260742,WHUS52,SPECIAL MARINE
2015-02-26 08:14:00.0,2015-02-26 09:15:00.0,KJAX,260814,WHUS52,SPECIAL MARINE
2015-02-26 08:27:00.0,2015-02-26 09:30:00.0,KTBW,260827,WHUS52,SPECIAL MARINE
2015-02-26 09:37:00.0,2015-02-26 10:30:00.0,KMLB,260937,WHUS52,SPECIAL MARINE
2015-02-26 10:25:00.0,2015-02-26 11:45:00.0,KMLB,261025,WHUS52,SPECIAL MARINE
2015-02-27 23:58:00.0,2015-02-28 01:00:00.0,KSTO,272358,WUUS56,SEVERE THUNDERSTORM
2015-02-28 15:15:00.0,2015-02-28 16:45:00.0,KMLB,281515,WGUS52,FLASH FLOOD
2015-02-28 19:08:00.0,2015-02-28 19:30:00.0,KMFL,281908,WUUS52,SEVERE THUNDERSTORM
2015-02-28 23:34:00.0,2015-03-01 00:30:00.0,KMLB,282334,WUUS52,SEVERE THUNDERSTORM
2015-03-01 02:27:00.0,2015-03-01 03:15:00.0,KMTR,10227,WUUS56,SEVERE THUNDERSTORM
2015-03-01 08:56:00.0,2015-03-01 09:15:00.0,KLOX,10856,WHUS56,SPECIAL MARINE
2015-03-01 11:37:00.0,2015-03-01 13:30:00.0,KLOX,11137,WGUS56,FLASH FLOOD
2015-03-02 00:32:00.0,2015-03-02 03:30:00.0,KLOX,20032,WGUS56,FLASH FLOOD
2015-03-02 01:03:00.0,2015-03-02 04:00:00.0,KLOX,20103,WGUS56,FLASH FLOOD
2015-03-02 01:42:00.0,2015-03-02 02:30:00.0,KLOX,20142,WHUS56,SPECIAL MARINE
2015-03-02 02:58:00.0,2015-03-02 03:45:00.0,KSGX,20258,WHUS56,SPECIAL MARINE
2015-03-02 03:58:00.0,2015-03-02 05:00:00.0,KLOX,20358,WGUS56,FLASH FLOOD
2015-03-02 04:11:00.0,2015-03-02 05:15:00.0,KLOX,20411,WHUS56,SPECIAL MARINE
2015-03-02 04:16:00.0,2015-03-02 04:45:00.0,KLOX,20416,WHUS56,SPECIAL MARINE
2015-03-02 04:45:00.0,2015-03-02 06:15:00.0,KLOX,20445,WHUS56,SPECIAL MARINE
2015-03-02 12:29:00.0,2015-03-02 15:30:00.0,KSGX,21229,WGUS56,FLASH FLOOD
2015-03-02 14:22:00.0,2015-03-02 15:15:00.0,KLOX,21422,WHUS56,SPECIAL MARINE
2015-03-02 15:16:00.0,2015-03-02 16:15:00.0,KLOX,21516,WHUS56,SPECIAL MARINE
2015-03-02 16:22:00.0,2015-03-02 18:15:00.0,KLOX,21622,WHUS56,SPECIAL MARINE
2015-03-02 18:17:00.0,2015-03-02 20:15:00.0,KLOX,21817,WHUS56,SPECIAL MARINE
2015-03-02 19:00:00.0,2015-03-02 21:00:00.0,KSGX,21900,WGUS56,FLASH FLOOD
2015-03-03 00:59:00.0,2015-03-03 01:45:00.0,KLOX,30059,WHUS56,SPECIAL MARINE
2015-03-03 01:18:00.0,2015-03-03 02:15:00.0,KLOX,30118,WHUS56,SPECIAL MARINE
2015-03-04 07:47:00.0,2015-03-04 10:45:00.0,KPAH,40747,WGUS53,FLASH FLOOD
2015-03-09 22:40:00.0,2015-03-10 02:30:00.0,KSHV,92240,WGUS54,FLASH FLOOD
2015-03-09 23:00:00.0,2015-03-09 23:30:00.0,KLIX,92300,WHUS54,SPECIAL MARINE
2015-03-09 23:04:00.0,2015-03-10 03:00:00.0,KSHV,92304,WGUS54,FLASH FLOOD
2015-03-09 23:23:00.0,2015-03-10 01:00:00.0,KLIX,92323,WHUS54,SPECIAL MARINE
2015-03-09 23:26:00.0,2015-03-10 01:30:00.0,KLIX,92326,WHUS54,SPECIAL MARINE
2015-03-10 01:26:00.0,2015-03-10 04:30:00.0,KSHV,100126,WGUS54,FLASH FLOOD
2015-03-10 03:22:00.0,2015-03-10 04:00:00.0,KMOB,100322,WHUS54,SPECIAL MARINE
2015-03-10 20:18:00.0,2015-03-10 21:45:00.0,KLIX,102018,WHUS54,SPECIAL MARINE
2015-03-11 19:52:00.0,2015-03-11 20:15:00.0,KTAE,111952,WUUS52,SEVERE THUNDERSTORM
2015-03-11 21:06:00.0,2015-03-11 21:45:00.0,KMHX,112106,WUUS52,SEVERE THUNDERSTORM
2015-03-11 21:42:00.0,2015-03-11 22:30:00.0,KMHX,112142,WUUS52,SEVERE THUNDERSTORM
2015-03-11 21:59:00.0,2015-03-11 22:45:00.0,KMHX,112159,WUUS52,SEVERE THUNDERSTORM
2015-03-11 22:08:00.0,2015-03-11 22:45:00.0,KMHX,112208,WHUS52,SPECIAL MARINE
2015-03-11 22:21:00.0,2015-03-11 22:45:00.0,KMHX,112221,WHUS52,SPECIAL MARINE
2015-03-11 22:29:00.0,2015-03-11 23:00:00.0,KMHX,112229,WUUS52,SEVERE THUNDERSTORM
2015-03-11 22:47:00.0,2015-03-11 23:30:00.0,KMHX,112247,WHUS52,SPECIAL MARINE
2015-03-12 06:17:00.0,2015-03-12 07:15:00.0,KHGX,120617,WHUS54,SPECIAL MARINE
2015-03-12 06:42:00.0,2015-03-12 07:45:00.0,KHGX,120642,WHUS54,SPECIAL MARINE
2015-03-12 11:40:00.0,2015-03-12 13:15:00.0,KSHV,121140,WGUS54,FLASH FLOOD
2015-03-12 13:52:00.0,2015-03-12 17:45:00.0,KSHV,121352,WGUS54,FLASH FLOOD
2015-03-12 14:01:00.0,2015-03-12 16:00:00.0,KLCH,121401,WGUS54,FLASH FLOOD
2015-03-12 19:29:00.0,2015-03-12 23:30:00.0,KSHV,121929,WGUS54,FLASH FLOOD
2015-03-13 00:37:00.0,2015-03-13 03:30:00.0,KTAE,130037,WGUS52,FLASH FLOOD
2015-03-13 02:44:00.0,2015-03-13 03:45:00.0,KLIX,130244,WHUS54,SPECIAL MARINE
2015-03-13 03:48:00.0,2015-03-13 04:15:00.0,KLIX,130348,WHUS54,SPECIAL MARINE
2015-03-13 04:19:00.0,2015-03-13 04:45:00.0,KLIX,130419,WFUS54,TORNADO
2015-03-13 06:31:00.0,2015-03-13 08:00:00.0,KLIX,130631,WHUS54,SPECIAL MARINE
2015-03-13 11:30:00.0,2015-03-13 12:30:00.0,KLIX,131130,WHUS54,SPECIAL MARINE
2015-03-13 12:55:00.0,2015-03-13 14:00:00.0,KLIX,131255,WHUS54,SPECIAL MARINE
2015-03-13 14:18:00.0,2015-03-13 14:45:00.0,KLIX,131418,WHUS54,SPECIAL MARINE
2015-03-13 16:44:00.0,2015-03-13 18:45:00.0,KMOB,131644,WHUS54,SPECIAL MARINE
2015-03-14 07:39:00.0,2015-03-14 15:30:00.0,KCLE,140739,WGUS51,FLASH FLOOD
2015-03-15 04:09:00.0,2015-03-15 10:00:00.0,KBUF,150409,WGUS51,FLASH FLOOD
2015-03-15 07:29:00.0,2015-03-15 13:15:00.0,KBUF,150729,WGUS51,FLASH FLOOD
2015-03-15 09:49:00.0,2015-03-15 16:00:00.0,KBUF,150949,WGUS51,FLASH FLOOD
2015-03-17 21:38:00.0,2015-03-17 22:30:00.0,KBOX,172138,WHUS51,SPECIAL MARINE
2015-03-18 05:34:00.0,2015-03-18 08:30:00.0,KBRO,180534,WGUS54,FLASH FLOOD
2015-03-18 06:03:00.0,2015-03-18 09:00:00.0,KCRP,180603,WGUS54,FLASH FLOOD
2015-03-18 06:39:00.0,2015-03-18 09:30:00.0,KCRP,180639,WGUS54,FLASH FLOOD
2015-03-18 06:43:00.0,2015-03-18 09:45:00.0,KCRP,180643,WGUS54,FLASH FLOOD
2015-03-19 00:16:00.0,2015-03-19 00:45:00.0,KJAN,190016,WUUS54,SEVERE THUNDERSTORM
2015-03-19 00:26:00.0,2015-03-19 03:30:00.0,KLOX,190026,WGUS56,FLASH FLOOD
2015-03-19 01:52:00.0,2015-03-19 02:30:00.0,KJAN,190152,WUUS54,SEVERE THUNDERSTORM
2015-03-19 02:09:00.0,2015-03-19 02:45:00.0,KLOX,190209,WUUS56,SEVERE THUNDERSTORM
2015-03-19 02:29:00.0,2015-03-19 03:15:00.0,KJAN,190229,WUUS54,SEVERE THUNDERSTORM
2015-03-19 02:45:00.0,2015-03-19 03:30:00.0,KLOX,190245,WUUS56,SEVERE THUNDERSTORM
2015-03-19 03:03:00.0,2015-03-19 03:45:00.0,KJAN,190303,WUUS54,SEVERE THUNDERSTORM
2015-03-19 03:09:00.0,2015-03-19 04:00:00.0,KJAN,190309,WUUS54,SEVERE THUNDERSTORM
2015-03-19 03:32:00.0,2015-03-19 04:15:00.0,KJAN,190332,WUUS54,SEVERE THUNDERSTORM
2015-03-19 03:42:00.0,2015-03-19 04:45:00.0,KMOB,190342,WUUS54,SEVERE THUNDERSTORM
2015-03-19 03:53:00.0,2015-03-19 04:45:00.0,KJAN,190353,WUUS54,SEVERE THUNDERSTORM
2015-03-19 04:33:00.0,2015-03-19 05:00:00.0,KMOB,190433,WUUS54,SEVERE THUNDERSTORM
2015-03-19 12:32:00.0,2015-03-19 13:00:00.0,KKEY,191232,WHUS52,SPECIAL MARINE
2015-03-19 16:44:00.0,2015-03-19 17:45:00.0,KMFL,191644,WHUS52,SPECIAL MARINE
2015-03-19 20:37:00.0,2015-03-19 21:00:00.0,KJAX,192037,WUUS52,SEVERE THUNDERSTORM
2015-03-19 20:55:00.0,2015-03-19 21:30:00.0,KJAX,192055,WUUS52,SEVERE THUNDERSTORM
2015-03-19 21:28:00.0,2015-03-19 22:00:00.0,KJAX,192128,WUUS52,SEVERE THUNDERSTORM
2015-03-19 22:42:00.0,2015-03-19 23:30:00.0,KOUN,192242,WUUS54,SEVERE THUNDERSTORM
2015-03-19 23:27:00.0,2015-03-20 00:00:00.0,KOUN,192327,WUUS54,SEVERE THUNDERSTORM
2015-03-19 23:42:00.0,2015-03-20 00:30:00.0,KFWD,192342,WUUS54,SEVERE THUNDERSTORM
2015-03-19 23:49:00.0,2015-03-20 00:15:00.0,KABQ,192349,WUUS55,SEVERE THUNDERSTORM
2015-03-20 00:17:00.0,2015-03-20 00:45:00.0,KABQ,200017,WUUS55,SEVERE THUNDERSTORM
2015-03-20 00:27:00.0,2015-03-20 01:00:00.0,KABQ,200027,WUUS55,SEVERE THUNDERSTORM
2015-03-20 00:28:00.0,2015-03-20 01:15:00.0,KFWD,200028,WUUS54,SEVERE THUNDERSTORM
2015-03-20 00:55:00.0,2015-03-20 02:00:00.0,KABQ,200055,WUUS55,SEVERE THUNDERSTORM
2015-03-20 02:00:00.0,2015-03-20 04:00:00.0,KCHS,200200,WHUS52,SPECIAL MARINE
2015-03-20 11:59:00.0,2015-03-20 12:45:00.0,KILM,201159,WHUS52,SPECIAL MARINE
2015-03-20 23:26:00.0,2015-03-21 00:15:00.0,KTAE,202326,WUUS52,SEVERE THUNDERSTORM
2015-03-21 00:56:00.0,2015-03-21 02:45:00.0,KCRP,210056,WGUS54,FLASH FLOOD
2015-03-21 10:19:00.0,2015-03-21 12:15:00.0,KCRP,211019,WGUS54,FLASH FLOOD
2015-03-21 10:51:00.0,2015-03-21 13:45:00.0,KEWX,211051,WGUS54,FLASH FLOOD
2015-03-21 12:13:00.0,2015-03-21 12:45:00.0,KHGX,211213,WHUS54,SPECIAL MARINE
2015-03-21 14:27:00.0,2015-03-21 16:30:00.0,KCRP,211427,WGUS54,FLASH FLOOD
2015-03-21 15:03:00.0,2015-03-21 16:30:00.0,KCRP,211503,WGUS54,FLASH FLOOD
2015-03-21 15:56:00.0,2015-03-21 17:45:00.0,KLCH,211556,WGUS54,FLASH FLOOD
2015-03-21 16:03:00.0,2015-03-21 17:30:00.0,KCRP,211603,WGUS54,FLASH FLOOD
2015-03-21 16:22:00.0,2015-03-21 17:45:00.0,KCRP,211622,WGUS54,FLASH FLOOD
2015-03-21 16:31:00.0,2015-03-21 17:30:00.0,KCRP,211631,WGUS54,FLASH FLOOD
2015-03-21 17:32:00.0,2015-03-21 19:00:00.0,KLCH,211732,WGUS54,FLASH FLOOD
2015-03-21 17:48:00.0,2015-03-21 20:45:00.0,KLCH,211748,WGUS54,FLASH FLOOD
2015-03-21 19:02:00.0,2015-03-21 22:00:00.0,KLCH,211902,WGUS54,FLASH FLOOD
2015-03-21 20:05:00.0,2015-03-21 22:00:00.0,KHGX,212005,WGUS54,FLASH FLOOD
2015-03-21 20:48:00.0,2015-03-21 22:45:00.0,KLCH,212048,WGUS54,FLASH FLOOD
2015-03-21 21:53:00.0,2015-03-21 23:00:00.0,KHGX,212153,WGUS54,FLASH FLOOD
2015-03-22 22:15:00.0,2015-03-22 23:15:00.0,KMOB,222215,WUUS54,SEVERE THUNDERSTORM
2015-03-22 23:07:00.0,2015-03-23 00:00:00.0,KMOB,222307,WUUS54,SEVERE THUNDERSTORM
2015-03-22 23:08:00.0,2015-03-23 00:15:00.0,KMOB,222308,WUUS54,SEVERE THUNDERSTORM
2015-03-22 23:46:00.0,2015-03-23 00:45:00.0,KMOB,222346,WUUS54,SEVERE THUNDERSTORM
2015-03-23 02:27:00.0,2015-03-23 03:15:00.0,KTAE,230227,WUUS52,SEVERE THUNDERSTORM
2015-03-23 04:10:00.0,2015-03-23 05:00:00.0,KTAE,230410,WUUS52,SEVERE THUNDERSTORM
2015-03-24 04:25:00.0,2015-03-24 04:45:00.0,KTOP,240425,WUUS53,SEVERE THUNDERSTORM
2015-03-24 04:31:00.0,2015-03-24 05:00:00.0,KTOP,240431,WUUS53,SEVERE THUNDERSTORM
2015-03-24 11:19:00.0,2015-03-24 11:30:00.0,KKEY,241119,WHUS52,SPECIAL MARINE
2015-03-24 21:00:00.0,2015-03-24 21:45:00.0,KSGF,242100,WUUS53,SEVERE THUNDERSTORM
2015-03-24 21:11:00.0,2015-03-24 22:00:00.0,KSGF,242111,WUUS53,SEVERE THUNDERSTORM
2015-03-24 21:13:00.0,2015-03-24 22:00:00.0,KEAX,242113,WUUS53,SEVERE THUNDERSTORM
2015-03-24 21:28:00.0,2015-03-24 22:15:00.0,KSGF,242128,WUUS53,SEVERE THUNDERSTORM
2015-03-24 21:32:00.0,2015-03-24 22:30:00.0,KSGF,242132,WUUS53,SEVERE THUNDERSTORM
2015-03-24 21:42:00.0,2015-03-24 22:15:00.0,KEAX,242142,WUUS53,SEVERE THUNDERSTORM
2015-03-24 21:51:00.0,2015-03-24 22:45:00.0,KSGF,242151,WUUS53,SEVERE THUNDERSTORM
2015-03-24 21:57:00.0,2015-03-24 22:30:00.0,KSGF,242157,WUUS53,SEVERE THUNDERSTORM
2015-03-24 22:00:00.0,2015-03-24 22:30:00.0,KSGF,242200,WUUS53,SEVERE THUNDERSTORM
2015-03-24 22:09:00.0,2015-03-24 22:45:00.0,KEAX,242209,WUUS53,SEVERE THUNDERSTORM
2015-03-24 22:15:00.0,2015-03-24 23:15:00.0,KSGF,242215,WUUS53,SEVERE THUNDERSTORM
2015-03-24 22:24:00.0,2015-03-24 22:45:00.0,KSGF,242224,WUUS53,SEVERE THUNDERSTORM
2015-03-24 22:30:00.0,2015-03-24 23:00:00.0,KSGF,242230,WUUS53,SEVERE THUNDERSTORM
2015-03-24 22:33:00.0,2015-03-24 23:00:00.0,KEAX,242233,WUUS53,SEVERE THUNDERSTORM
2015-03-24 22:38:00.0,2015-03-24 23:45:00.0,KSGF,242238,WUUS53,SEVERE THUNDERSTORM
2015-03-24 22:43:00.0,2015-03-24 23:15:00.0,KEAX,242243,WUUS53,SEVERE THUNDERSTORM
2015-03-24 22:44:00.0,2015-03-24 23:45:00.0,KSGF,242244,WUUS53,SEVERE THUNDERSTORM
2015-03-24 22:50:00.0,2015-03-24 23:15:00.0,KSGF,242250,WUUS53,SEVERE THUNDERSTORM
2015-03-24 22:53:00.0,2015-03-24 23:30:00.0,KEAX,242253,WUUS53,SEVERE THUNDERSTORM
2015-03-24 22:55:00.0,2015-03-24 23:30:00.0,KSGF,242255,WUUS53,SEVERE THUNDERSTORM
2015-03-24 23:06:00.0,2015-03-24 23:30:00.0,KTSA,242306,WUUS54,SEVERE THUNDERSTORM
2015-03-24 23:07:00.0,2015-03-24 23:30:00.0,KEAX,242307,WUUS53,SEVERE THUNDERSTORM
2015-03-24 23:13:00.0,2015-03-25 00:00:00.0,KSGF,242313,WUUS53,SEVERE THUNDERSTORM
2015-03-24 23:13:00.0,2015-03-25 00:00:00.0,KTSA,242313,WUUS54,SEVERE THUNDERSTORM
2015-03-24 23:15:00.0,2015-03-25 00:15:00.0,KSGF,242315,WUUS53,SEVERE THUNDERSTORM
2015-03-24 23:19:00.0,2015-03-25 00:00:00.0,KSGF,242319,WUUS53,SEVERE THUNDERSTORM
2015-03-24 23:29:00.0,2015-03-25 00:15:00.0,KTSA,242329,WUUS54,SEVERE THUNDERSTORM
2015-03-24 23:31:00.0,2015-03-25 00:15:00.0,KSGF,242331,WUUS53,SEVERE THUNDERSTORM
2015-03-24 23:44:00.0,2015-03-25 00:15:00.0,KSGF,242344,WUUS53,SEVERE THUNDERSTORM
2015-03-24 23:47:00.0,2015-03-25 00:15:00.0,KLZK,242347,WUUS54,SEVERE THUNDERSTORM
2015-03-24 23:47:00.0,2015-03-25 00:30:00.0,KSGF,242347,WUUS53,SEVERE THUNDERSTORM
2015-03-24 23:51:00.0,2015-03-25 00:30:00.0,KSGF,242351,WUUS53,SEVERE THUNDERSTORM
2015-03-24 23:54:00.0,2015-03-25 01:00:00.0,KSGF,242354,WUUS53,SEVERE THUNDERSTORM
2015-03-24 23:55:00.0,2015-03-25 00:30:00.0,KLZK,242355,WFUS54,TORNADO
2015-03-24 23:59:00.0,2015-03-25 00:45:00.0,KTSA,242359,WUUS54,SEVERE THUNDERSTORM
2015-03-25 00:00:00.0,2015-03-25 00:30:00.0,KLZK,250000,WUUS54,SEVERE THUNDERSTORM
2015-03-25 00:14:00.0,2015-03-25 00:45:00.0,KLZK,250014,WUUS54,SEVERE THUNDERSTORM
2015-03-25 00:30:00.0,2015-03-25 01:00:00.0,KLZK,250030,WUUS54,SEVERE THUNDERSTORM
2015-03-25 00:34:00.0,2015-03-25 01:00:00.0,KLZK,250034,WUUS54,SEVERE THUNDERSTORM
2015-03-25 00:56:00.0,2015-03-25 01:30:00.0,KLZK,250056,WUUS54,SEVERE THUNDERSTORM
2015-03-25 00:58:00.0,2015-03-25 01:30:00.0,KLZK,250058,WUUS54,SEVERE THUNDERSTORM
2015-03-25 01:19:00.0,2015-03-25 02:00:00.0,KTSA,250119,WUUS54,SEVERE THUNDERSTORM
2015-03-25 01:45:00.0,2015-03-25 02:30:00.0,KTSA,250145,WUUS54,SEVERE THUNDERSTORM
2015-03-25 02:16:00.0,2015-03-25 03:00:00.0,KLSX,250216,WUUS53,SEVERE THUNDERSTORM
2015-03-25 02:28:00.0,2015-03-25 03:15:00.0,KTSA,250228,WUUS54,SEVERE THUNDERSTORM
2015-03-25 03:47:00.0,2015-03-25 04:30:00.0,KTSA,250347,WUUS54,SEVERE THUNDERSTORM
2015-03-25 12:54:00.0,2015-03-25 13:30:00.0,KFWD,251254,WUUS54,SEVERE THUNDERSTORM
2015-03-25 15:08:00.0,2015-03-25 16:00:00.0,KSHV,251508,WUUS54,SEVERE THUNDERSTORM
2015-03-25 15:08:00.0,2015-03-25 16:00:00.0,KSHV,251514,WUUS54,SEVERE THUNDERSTORM
2015-03-25 16:27:00.0,2015-03-25 17:00:00.0,KICT,251627,WUUS53,SEVERE THUNDERSTORM
2015-03-25 16:58:00.0,2015-03-25 17:45:00.0,KICT,251658,WUUS53,SEVERE THUNDERSTORM
2015-03-25 17:03:00.0,2015-03-25 17:30:00.0,KICT,251703,WUUS53,SEVERE THUNDERSTORM
2015-03-25 17:11:00.0,2015-03-25 18:00:00.0,KSGF,251711,WUUS53,SEVERE THUNDERSTORM
2015-03-25 17:23:00.0,2015-03-25 18:15:00.0,KICT,251723,WUUS53,SEVERE THUNDERSTORM
2015-03-25 17:28:00.0,2015-03-25 18:15:00.0,KSGF,251728,WUUS53,SEVERE THUNDERSTORM
2015-03-25 17:51:00.0,2015-03-25 18:45:00.0,KSGF,251751,WUUS53,SEVERE THUNDERSTORM
2015-03-25 18:15:00.0,2015-03-25 19:00:00.0,KICT,251815,WUUS53,SEVERE THUNDERSTORM
